State,Year,Quarter,Brand,Transaction_count,Percentage,Region
Punjab,2021,1,Xiaomi,1304479,0.234248741,Northern Region
Punjab,2021,1,Samsung,1249727,0.224416779,Northern Region
Punjab,2021,1,Vivo,1083200,0.194513086,Northern Region
Punjab,2021,1,Oppo,815718,0.146480637,Northern Region
Punjab,2021,1,Apple,384485,0.069042987,Northern Region
Punjab,2021,1,Realme,212940,0.038238198,Northern Region
Punjab,2021,1,OnePlus,56962,0.010228817,Northern Region
Punjab,2021,1,Huawei,56391,0.010126281,Northern Region
Punjab,2021,1,Motorola,47632,0.008553404,Northern Region
Punjab,2021,1,Tecno,35552,0.006384167,Northern Region
Punjab,2021,1,Others,321691,0.057766903,Northern Region
Punjab,2021,2,Xiaomi,1380642,0.231009941,Northern Region
Punjab,2021,2,Samsung,1317948,0.220519939,Northern Region
Punjab,2021,2,Vivo,1187613,0.1987122,Northern Region
Punjab,2021,2,Oppo,881894,0.147559093,Northern Region
Punjab,2021,2,Apple,418009,0.069941545,Northern Region
Punjab,2021,2,Realme,250679,0.041943778,Northern Region
Punjab,2021,2,OnePlus,61777,0.010336569,Northern Region
Punjab,2021,2,Huawei,56066,0.009381001,Northern Region
Punjab,2021,2,Motorola,47652,0.007973164,Northern Region
Punjab,2021,2,Tecno,44884,0.007510021,Northern Region
Punjab,2021,2,Others,329384,0.055112751,Northern Region
Punjab,2021,3,Xiaomi,1468863,0.228266434,Northern Region
Punjab,2021,3,Samsung,1373929,0.213513359,Northern Region
Punjab,2021,3,Vivo,1315799,0.204479754,Northern Region
Punjab,2021,3,Oppo,964011,0.149810672,Northern Region
Punjab,2021,3,Apple,450178,0.069959231,Northern Region
Punjab,2021,3,Realme,292875,0.045513797,Northern Region
Punjab,2021,3,OnePlus,71087,0.011047168,Northern Region
Punjab,2021,3,Huawei,59682,0.009274791,Northern Region
Punjab,2021,3,Tecno,54005,0.008392565,Northern Region
Punjab,2021,3,Motorola,47647,0.00740451,Northern Region
Punjab,2021,3,Others,336786,0.052337719,Northern Region
Punjab,2021,4,Xiaomi,1548508,0.225070468,Northern Region
Punjab,2021,4,Samsung,1427734,0.20751637,Northern Region
Punjab,2021,4,Vivo,1424349,0.207024372,Northern Region
Punjab,2021,4,Oppo,1041175,0.15133131,Northern Region
Punjab,2021,4,Apple,497157,0.07226011,Northern Region
Punjab,2021,4,Realme,350868,0.050997492,Northern Region
Punjab,2021,4,OnePlus,80227,0.011660727,Northern Region
Punjab,2021,4,Tecno,62454,0.00907748,Northern Region
Punjab,2021,4,Huawei,58314,0.008475745,Northern Region
Punjab,2021,4,Motorola,48503,0.007049749,Northern Region
Punjab,2021,4,Others,340814,0.049536177,Northern Region
Punjab,2022,1,Xiaomi,1619926,0.221824836,Northern Region
Punjab,2022,1,Vivo,1523181,0.208577044,Northern Region
Punjab,2022,1,Samsung,1477258,0.20228857,Northern Region
Punjab,2022,1,Oppo,1119920,0.153356432,Northern Region
Punjab,2022,1,Apple,540804,0.074055086,Northern Region
Punjab,2022,1,Realme,403062,0.055193362,Northern Region
Punjab,2022,1,OnePlus,89199,0.01221448,Northern Region
Punjab,2022,1,Tecno,74590,0.010213994,Northern Region
Punjab,2022,1,Huawei,58651,0.008031384,Northern Region
Punjab,2022,1,Motorola,48805,0.006683121,Northern Region
Punjab,2022,1,Others,347330,0.047561691,Northern Region
Rajasthan,2018,1,Xiaomi,713005,0.22576295,Western Region
Rajasthan,2018,1,Samsung,662282,0.209702229,Western Region
Rajasthan,2018,1,Vivo,535439,0.169539187,Western Region
Rajasthan,2018,1,Oppo,352258,0.111537514,Western Region
Rajasthan,2018,1,Realme,149488,0.047333261,Western Region
Rajasthan,2018,1,Apple,94107,0.029797651,Western Region
Rajasthan,2018,1,OnePlus,71745,0.02271704,Western Region
Rajasthan,2018,1,Gionee,69299,0.021942548,Western Region
Rajasthan,2018,1,Lenovo,63011,0.019951542,Western Region
Rajasthan,2018,1,Motorola,61235,0.019389197,Western Region
Rajasthan,2018,1,Others,386333,0.122326881,Western Region
Rajasthan,2018,2,Xiaomi,966424,0.229392893,Western Region
Rajasthan,2018,2,Samsung,874984,0.207688459,Western Region
Rajasthan,2018,2,Vivo,735141,0.174494964,Western Region
Rajasthan,2018,2,Oppo,479239,0.113753405,Western Region
Rajasthan,2018,2,Realme,195523,0.046409844,Western Region
Rajasthan,2018,2,Apple,119357,0.028330885,Western Region
Rajasthan,2018,2,OnePlus,87155,0.020687336,Western Region
Rajasthan,2018,2,Gionee,84445,0.020044083,Western Region
Rajasthan,2018,2,Lenovo,79981,0.018984496,Western Region
Rajasthan,2018,2,Motorola,78566,0.018648628,Western Region
Rajasthan,2018,2,Others,512149,0.121565007,Western Region
Rajasthan,2018,3,Xiaomi,1205544,0.232934972,Western Region
Rajasthan,2018,3,Samsung,1072593,0.207246206,Western Region
Rajasthan,2018,3,Vivo,938611,0.181358231,Western Region
Rajasthan,2018,3,Oppo,601973,0.116313103,Western Region
Rajasthan,2018,3,Realme,239840,0.046341837,Western Region
Rajasthan,2018,3,Apple,140247,0.027098497,Western Region
Rajasthan,2018,3,OnePlus,101721,0.019654511,Western Region
Rajasthan,2018,3,Gionee,95819,0.018514128,Western Region
Rajasthan,2018,3,Motorola,91763,0.017730429,Western Region
Rajasthan,2018,3,Huawei,91725,0.017723086,Western Region
Rajasthan,2018,3,Others,595617,0.115084998,Western Region
Rajasthan,2018,4,Xiaomi,1482976,0.233218604,Western Region
Rajasthan,2018,4,Samsung,1317264,0.207158087,Western Region
Rajasthan,2018,4,Vivo,1200927,0.188862476,Western Region
Rajasthan,2018,4,Oppo,760058,0.119529693,Western Region
Rajasthan,2018,4,Realme,293498,0.046156643,Western Region
Rajasthan,2018,4,Apple,166540,0.026190732,Western Region
Rajasthan,2018,4,OnePlus,117138,0.01842158,Western Region
Rajasthan,2018,4,Huawei,115507,0.018165082,Western Region
Rajasthan,2018,4,Motorola,107515,0.016908229,Western Region
Rajasthan,2018,4,Gionee,106066,0.016680354,Western Region
Rajasthan,2018,4,Others,691249,0.10870852,Western Region
Rajasthan,2019,1,Xiaomi,1788113,0.231854992,Western Region
Rajasthan,2019,1,Samsung,1592757,0.206524231,Western Region
Rajasthan,2019,1,Vivo,1503951,0.195009235,Western Region
Rajasthan,2019,1,Oppo,948608,0.123000896,Western Region
Rajasthan,2019,1,Realme,350506,0.045448227,Western Region
Rajasthan,2019,1,Apple,191305,0.02480549,Western Region
Rajasthan,2019,1,Huawei,143491,0.018605706,Western Region
Rajasthan,2019,1,OnePlus,131526,0.017054269,Western Region
Rajasthan,2019,1,Gionee,123156,0.015968976,Western Region
Rajasthan,2019,1,Motorola,121229,0.015719112,Western Region
Rajasthan,2019,1,Others,817562,0.106008866,Western Region
Rajasthan,2019,2,Xiaomi,2038775,0.232102697,Western Region
Rajasthan,2019,2,Samsung,1811211,0.206195856,Western Region
Rajasthan,2019,2,Vivo,1744564,0.198608482,Western Region
Rajasthan,2019,2,Oppo,1100301,0.12526288,Western Region
Rajasthan,2019,2,Realme,400579,0.045603593,Western Region
Rajasthan,2019,2,Apple,212354,0.02417527,Western Region
Rajasthan,2019,2,Huawei,163775,0.018644833,Western Region
Rajasthan,2019,2,OnePlus,142119,0.016179423,Western Region
Rajasthan,2019,2,Gionee,135881,0.015469263,Western Region
Rajasthan,2019,2,Motorola,131957,0.015022538,Western Region
Rajasthan,2019,2,Others,902419,0.102735164,Western Region
Rajasthan,2019,3,Xiaomi,2275622,0.232270225,Western Region
Rajasthan,2019,3,Samsung,1996093,0.203739008,Western Region
Rajasthan,2019,3,Vivo,1985897,0.202698314,Western Region
Rajasthan,2019,3,Oppo,1244255,0.126999734,Western Region
Rajasthan,2019,3,Realme,458929,0.046842376,Western Region
Rajasthan,2019,3,Apple,232599,0.023741123,Western Region
Rajasthan,2019,3,Huawei,184875,0.018869987,Western Region
Rajasthan,2019,3,OnePlus,152982,0.015614704,Western Region
Rajasthan,2019,3,Gionee,146595,0.01496279,Western Region
Rajasthan,2019,3,Motorola,139254,0.014213502,Western Region
Rajasthan,2019,3,Others,980203,0.100048238,Western Region
Rajasthan,2019,4,Xiaomi,2527395,0.231339847,Western Region
Rajasthan,2019,4,Vivo,2262135,0.207059824,Western Region
Rajasthan,2019,4,Samsung,2211270,0.202404002,Western Region
Rajasthan,2019,4,Oppo,1410408,0.129098764,Western Region
Rajasthan,2019,4,Realme,530557,0.048563432,Western Region
Rajasthan,2019,4,Apple,250014,0.022884512,Western Region
Rajasthan,2019,4,Huawei,204976,0.018762052,Western Region
Rajasthan,2019,4,OnePlus,162057,0.014833551,Western Region
Rajasthan,2019,4,Gionee,157774,0.014441515,Western Region
Rajasthan,2019,4,Motorola,147914,0.013539,Western Region
Rajasthan,2019,4,Others,1060531,0.0970735,Western Region
Rajasthan,2020,1,Xiaomi,2776323,0.228653507,Western Region
Rajasthan,2020,1,Vivo,2582003,0.212649624,Western Region
Rajasthan,2020,1,Samsung,2440121,0.20096445,Western Region
Rajasthan,2020,1,Oppo,1591219,0.131050243,Western Region
Rajasthan,2020,1,Realme,608298,0.050098447,Western Region
Rajasthan,2020,1,Apple,267588,0.022038118,Western Region
Rajasthan,2020,1,Huawei,225019,0.018532204,Western Region
Rajasthan,2020,1,OnePlus,170114,0.014010316,Western Region
Rajasthan,2020,1,Gionee,158979,0.013093255,Western Region
Rajasthan,2020,1,Motorola,156126,0.012858287,Western Region
Rajasthan,2020,1,Others,1166263,0.096051549,Western Region
Rajasthan,2020,2,Xiaomi,3073847,0.226631383,Western Region
Rajasthan,2020,2,Vivo,2941265,0.216856257,Western Region
Rajasthan,2020,2,Samsung,2715434,0.200205984,Western Region
Rajasthan,2020,2,Oppo,1799104,0.132645973,Western Region
Rajasthan,2020,2,Realme,689124,0.05080836,Western Region
Rajasthan,2020,2,Apple,283321,0.020888948,Western Region
Rajasthan,2020,2,Huawei,246837,0.018199022,Western Region
Rajasthan,2020,2,Tecno,183365,0.013519301,Western Region
Rajasthan,2020,2,OnePlus,177245,0.01306808,Western Region
Rajasthan,2020,2,Gionee,172589,0.012724799,Western Region
Rajasthan,2020,2,Others,1281070,0.094451892,Western Region
Rajasthan,2020,3,Xiaomi,3353468,0.224021358,Western Region
Rajasthan,2020,3,Vivo,3346801,0.223575983,Western Region
Rajasthan,2020,3,Samsung,2973921,0.198666521,Western Region
Rajasthan,2020,3,Oppo,2001908,0.133733242,Western Region
Rajasthan,2020,3,Realme,784695,0.052419895,Western Region
Rajasthan,2020,3,Apple,302588,0.020213753,Western Region
Rajasthan,2020,3,Huawei,265862,0.01776035,Western Region
Rajasthan,2020,3,Tecno,214914,0.014356877,Western Region
Rajasthan,2020,3,OnePlus,186566,0.012463148,Western Region
Rajasthan,2020,3,Gionee,180038,0.012027059,Western Region
Rajasthan,2020,3,Others,1358651,0.090761815,Western Region
Rajasthan,2020,4,Vivo,3720519,0.227840434,Western Region
Rajasthan,2020,4,Xiaomi,3613815,0.221306,Western Region
Rajasthan,2020,4,Samsung,3222360,0.197333732,Western Region
Rajasthan,2020,4,Oppo,2201891,0.134841349,Western Region
Rajasthan,2020,4,Realme,880750,0.053936148,Western Region
Rajasthan,2020,4,Apple,323405,0.019804962,Western Region
Rajasthan,2020,4,Huawei,283175,0.017341321,Western Region
Rajasthan,2020,4,Tecno,259273,0.015877589,Western Region
Rajasthan,2020,4,OnePlus,195918,0.0119978,Western Region
Rajasthan,2020,4,Gionee,188604,0.011549899,Western Region
Rajasthan,2020,4,Others,1439784,0.088170766,Western Region
Rajasthan,2021,1,Vivo,4143832,0.234630618,Western Region
Rajasthan,2021,1,Xiaomi,3873176,0.219305628,Western Region
Rajasthan,2021,1,Samsung,3430073,0.194216404,Western Region
Rajasthan,2021,1,Oppo,2390404,0.135348626,Western Region
Rajasthan,2021,1,Realme,987022,0.055886817,Western Region
Rajasthan,2021,1,Apple,347215,0.019659887,Western Region
Rajasthan,2021,1,Tecno,301891,0.017093568,Western Region
Rajasthan,2021,1,Huawei,295928,0.016755933,Western Region
Rajasthan,2021,1,OnePlus,208798,0.011822488,Western Region
Rajasthan,2021,1,Gionee,189685,0.010740278,Western Region
Rajasthan,2021,1,Others,1493064,0.084539752,Western Region
Rajasthan,2021,2,Vivo,4603263,0.242519711,Western Region
Rajasthan,2021,2,Xiaomi,4079016,0.214900122,Western Region
Rajasthan,2021,2,Samsung,3591961,0.189239968,Western Region
Rajasthan,2021,2,Oppo,2591657,0.136539647,Western Region
Rajasthan,2021,2,Realme,1162747,0.061258517,Western Region
Rajasthan,2021,2,Tecno,375642,0.019790438,Western Region
Rajasthan,2021,2,Apple,373677,0.019686913,Western Region
Rajasthan,2021,2,Huawei,291917,0.015379444,Western Region
Rajasthan,2021,2,OnePlus,233039,0.012277498,Western Region
Rajasthan,2021,2,Motorola,188248,0.009917715,Western Region
Rajasthan,2021,2,Others,1489818,0.078490026,Western Region
Rajasthan,2021,3,Vivo,5212563,0.254278002,Western Region
Rajasthan,2021,3,Xiaomi,4289230,0.209236192,Western Region
Rajasthan,2021,3,Samsung,3672997,0.179175261,Western Region
Rajasthan,2021,3,Oppo,2855694,0.139305782,Western Region
Rajasthan,2021,3,Realme,1363093,0.066494077,Western Region
Rajasthan,2021,3,Tecno,456211,0.022254776,Western Region
Rajasthan,2021,3,Apple,403105,0.019664172,Western Region
Rajasthan,2021,3,Huawei,298651,0.014568722,Western Region
Rajasthan,2021,3,OnePlus,283924,0.013850313,Western Region
Rajasthan,2021,3,Motorola,186498,0.009097701,Western Region
Rajasthan,2021,3,Others,1477499,0.072075003,Western Region
Rajasthan,2021,4,Vivo,5751824,0.261717756,Western Region
Rajasthan,2021,4,Xiaomi,4469665,0.203377345,Western Region
Rajasthan,2021,4,Samsung,3782393,0.172105303,Western Region
Rajasthan,2021,4,Oppo,3095179,0.140835899,Western Region
Rajasthan,2021,4,Realme,1624796,0.073930976,Western Region
Rajasthan,2021,4,Tecno,521804,0.023742968,Western Region
Rajasthan,2021,4,Apple,462924,0.021063828,Western Region
Rajasthan,2021,4,OnePlus,336937,0.015331205,Western Region
Rajasthan,2021,4,Huawei,287470,0.013080373,Western Region
Rajasthan,2021,4,Motorola,189233,0.008610423,Western Region
Rajasthan,2021,4,Others,1454977,0.066203924,Western Region
Rajasthan,2022,1,Vivo,6252325,0.267206428,Western Region
Rajasthan,2022,1,Xiaomi,4620642,0.197472979,Western Region
Rajasthan,2022,1,Samsung,3887688,0.166148629,Western Region
Rajasthan,2022,1,Oppo,3333119,0.142447941,Western Region
Rajasthan,2022,1,Realme,1857144,0.079369005,Western Region
Rajasthan,2022,1,Tecno,613379,0.026214058,Western Region
Rajasthan,2022,1,Apple,510886,0.021833802,Western Region
Rajasthan,2022,1,OnePlus,385558,0.016477642,Western Region
Rajasthan,2022,1,Huawei,284638,0.012164611,Western Region
Rajasthan,2022,1,Motorola,189003,0.008077446,Western Region
Rajasthan,2022,1,Others,1464475,0.062587459,Western Region
Sikkim,2018,1,Samsung,5534,0.27599621,Eastern Region
Sikkim,2018,1,Xiaomi,4679,0.233354945,Eastern Region
Sikkim,2018,1,Vivo,2155,0.107475936,Eastern Region
Sikkim,2018,1,Oppo,1825,0.091017904,Eastern Region
Sikkim,2018,1,Apple,865,0.043139993,Eastern Region
Sikkim,2018,1,Realme,815,0.040646352,Eastern Region
Sikkim,2018,1,Lenovo,586,0.029225475,Eastern Region
Sikkim,2018,1,Motorola,575,0.028676874,Eastern Region
Sikkim,2018,1,OnePlus,528,0.026332851,Eastern Region
Sikkim,2018,1,Asus,308,0.01536083,Eastern Region
Sikkim,2018,1,Others,2181,0.10877263,Eastern Region
Sikkim,2018,2,Samsung,7827,0.278570666,Eastern Region
Sikkim,2018,2,Xiaomi,6559,0.233441293,Eastern Region
Sikkim,2018,2,Vivo,3254,0.115813076,Eastern Region
Sikkim,2018,2,Oppo,2531,0.090080792,Eastern Region
Sikkim,2018,2,Apple,1120,0.039861907,Eastern Region
Sikkim,2018,2,Realme,1110,0.039505997,Eastern Region
Sikkim,2018,2,Motorola,773,0.027511834,Eastern Region
Sikkim,2018,2,Lenovo,759,0.02701356,Eastern Region
Sikkim,2018,2,OnePlus,690,0.024557782,Eastern Region
Sikkim,2018,2,Micromax,424,0.015090579,Eastern Region
Sikkim,2018,2,Others,3050,0.108552515,Eastern Region
Sikkim,2018,3,Samsung,10790,0.286685974,Eastern Region
Sikkim,2018,3,Xiaomi,8637,0.229481627,Eastern Region
Sikkim,2018,3,Vivo,4649,0.123522066,Eastern Region
Sikkim,2018,3,Oppo,3465,0.092063661,Eastern Region
Sikkim,2018,3,Realme,1459,0.038765045,Eastern Region
Sikkim,2018,3,Apple,1423,0.037808539,Eastern Region
Sikkim,2018,3,Motorola,945,0.025108271,Eastern Region
Sikkim,2018,3,Lenovo,886,0.023540665,Eastern Region
Sikkim,2018,3,OnePlus,823,0.02186678,Eastern Region
Sikkim,2018,3,Micromax,570,0.015144671,Eastern Region
Sikkim,2018,3,Others,3990,0.1060127,Eastern Region
Sikkim,2018,4,Samsung,14281,0.294223083,Eastern Region
Sikkim,2018,4,Xiaomi,11024,0.227121019,Eastern Region
Sikkim,2018,4,Vivo,6387,0.131587622,Eastern Region
Sikkim,2018,4,Oppo,4507,0.092855083,Eastern Region
Sikkim,2018,4,Realme,1848,0.038073262,Eastern Region
Sikkim,2018,4,Apple,1799,0.037063744,Eastern Region
Sikkim,2018,4,Motorola,1119,0.023054102,Eastern Region
Sikkim,2018,4,Lenovo,1038,0.021385306,Eastern Region
Sikkim,2018,4,OnePlus,969,0.01996374,Eastern Region
Sikkim,2018,4,Huawei,689,0.014195064,Eastern Region
Sikkim,2018,4,Others,4877,0.100477976,Eastern Region
Sikkim,2019,1,Samsung,17397,0.29508447,Eastern Region
Sikkim,2019,1,Xiaomi,13387,0.227067644,Eastern Region
Sikkim,2019,1,Vivo,7997,0.135643531,Eastern Region
Sikkim,2019,1,Oppo,5660,0.096003799,Eastern Region
Sikkim,2019,1,Realme,2237,0.037943551,Eastern Region
Sikkim,2019,1,Apple,2138,0.036264333,Eastern Region
Sikkim,2019,1,Motorola,1274,0.021609336,Eastern Region
Sikkim,2019,1,Lenovo,1168,0.019811385,Eastern Region
Sikkim,2019,1,OnePlus,1088,0.018454441,Eastern Region
Sikkim,2019,1,Huawei,849,0.01440057,Eastern Region
Sikkim,2019,1,Others,5761,0.097716941,Eastern Region
Sikkim,2019,2,Samsung,21576,0.303891604,Eastern Region
Sikkim,2019,2,Xiaomi,16005,0.22542571,Eastern Region
Sikkim,2019,2,Vivo,9656,0.136001916,Eastern Region
Sikkim,2019,2,Oppo,6810,0.095916844,Eastern Region
Sikkim,2019,2,Realme,2677,0.037704756,Eastern Region
Sikkim,2019,2,Apple,2509,0.035338526,Eastern Region
Sikkim,2019,2,Motorola,1473,0.020746771,Eastern Region
Sikkim,2019,2,Lenovo,1289,0.018155185,Eastern Region
Sikkim,2019,2,OnePlus,1220,0.017183341,Eastern Region
Sikkim,2019,2,Huawei,1001,0.01409879,Eastern Region
Sikkim,2019,2,Others,6783,0.095536557,Eastern Region
Sikkim,2019,3,Samsung,25449,0.309869959,Eastern Region
Sikkim,2019,3,Xiaomi,18366,0.223626534,Eastern Region
Sikkim,2019,3,Vivo,11399,0.138795539,Eastern Region
Sikkim,2019,3,Oppo,7934,0.096605299,Eastern Region
Sikkim,2019,3,Realme,3080,0.037502435,Eastern Region
Sikkim,2019,3,Apple,2833,0.034494935,Eastern Region
Sikkim,2019,3,Motorola,1581,0.019250438,Eastern Region
Sikkim,2019,3,OnePlus,1352,0.016462108,Eastern Region
Sikkim,2019,3,Lenovo,1279,0.015573252,Eastern Region
Sikkim,2019,3,Huawei,1126,0.013710306,Eastern Region
Sikkim,2019,3,Others,7729,0.094109195,Eastern Region
Sikkim,2019,4,Samsung,29310,0.315256206,Eastern Region
Sikkim,2019,4,Xiaomi,20528,0.22079766,Eastern Region
Sikkim,2019,4,Vivo,13224,0.142236372,Eastern Region
Sikkim,2019,4,Oppo,9175,0.098685626,Eastern Region
Sikkim,2019,4,Realme,3578,0.038484705,Eastern Region
Sikkim,2019,4,Apple,3131,0.033676806,Eastern Region
Sikkim,2019,4,Motorola,1676,0.018026933,Eastern Region
Sikkim,2019,4,OnePlus,1458,0.015682141,Eastern Region
Sikkim,2019,4,Lenovo,1347,0.014488233,Eastern Region
Sikkim,2019,4,Huawei,1245,0.013391129,Eastern Region
Sikkim,2019,4,Others,8300,0.08927419,Eastern Region
Sikkim,2020,1,Samsung,33471,0.319895633,Eastern Region
